SCHOOL NO.,ENGLISH CATEGORY,中文類別,ENGLISH NAME,中文名稱,ENGLISH ADDRESS,中文地址,LONGITUDE,經度,LATITUDE,緯度,EASTING,坐標東,NORTHING,坐標北,STUDENTS GENDER,就讀學生性別,SESSION,學校授課時間,DISTRICT,分區,FINANCE TYPE,資助種類,SCHOOL LEVEL,學校類型,TELEPHONE,聯絡電話,FAX NUMBER,傳真號碼,WEBSITE,網頁,RELIGION,宗教
157503000113,Kindergartens,幼稚園,MELODY ANGLO-CHINESE KINDERGARTEN(WHOLE DAY),美樂中英文幼稚園(全日),G/F MELODY GARDEN T.M.T.L 210 AREA 28B TUEN MUN NEW TERRITORIES,新界屯門市地段210號28B區美樂花園地下,113-57-39,113-57-39,22-22-26,22-22-26,814016.4,814016.4,826099.3,826099.3,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,NOT APPLICABLE,不適用
549304000112,Kindergartens,幼稚園,YL TUNG KOON DIST ASSN HUNG TING KA KG(P.M.),元朗東莞同鄉會熊定嘉幼稚園(下午),"KINDERGARTEN NO 2, ROOF FLOOR TIN YAN SHOPPING CENTRE, TIN YAN ESTATE TIN SHUI WAI NEW TERRITORIES",新界天水圍天恩?天恩商場天台2號幼稚園,113-59-46,113-59-46,22-27-45,22-27-45,817660.2,817660.2,835891.2,835891.2,CO-ED,男女,P.M.,下午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,21467733,21467733,21467848,21467848,http://www.kids-club.net/edu/tkhtkk/,http://www.kids-club.net/edu/tkhtkk/,NOT APPLICABLE,不適用
158747000112,Kindergartens,幼稚園,TIN KING EST BAPT LUI KWOK PAT FONG KG(P.M.),田景?浸信會呂郭碧鳳幼稚園(下午),"G/F, UNITS 1-10 SIU PONG COURT TUEN MUN NEW TERRITORIES",新界屯門兆邦苑地下單位1-10號,113-57-60,113-57-60,22-24-26,22-24-26,814618,814618,829772.3,829772.3,CO-ED,男女,P.M.,下午,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,24557187,24557187,24559647,24559647,http://www.tkkg.edu.hk,http://www.tkkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
216208000112,Kindergartens,幼稚園,DELIA ENGLISH PRIMARY SCHOOL & KINDERGARTEN(P.M.),地利亞英文小學暨幼稚園(下午),1/F 2/F & PORTIONS OF G/F & 3/F OF TOWER T46 84-86 BROADWAY MEI FOO SUN CHUEN KOWLOON,九龍美孚新?百老匯街84至86號,114-8-27,114-8-27,22-20-7,22-20-7,832560.8,832560.8,821789.8,821789.8,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水?區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,,
593770000111,Kindergartens,幼稚園,PODS KINDERGARTEN(A.M.),樂?幼稚園(上午),PORTIONS E F AND J 2/F KIU HING MANSION 14 KING'S ROAD NORTH POINT HONG KONG,香港北角英皇道14號僑興大廈2樓E F及J室,114-11-33,114-11-33,22-16-58,22-16-58,837884.8,837884.8,815998.8,815998.8,CO-ED,男女,A.M.,上午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,34603560,34603560,34603559,34603559,,,NOT APPLICABLE,不適用
595543000111,Kindergartens,幼稚園,SOPHIE KINDERGARTEN(A.M.),蔚思幼稚園(上午),UNITS 8-10 UG/F THE LONG BEACH 8 HOI FAI ROAD KOWLOON,九龍海輝道8號浪澄灣廣場高層地下8-10號,114-9-20,114-9-20,22-19-9,22-19-9,834068.8,834068.8,820025.3,820025.3,CO-ED,男女,A.M.,上午,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN,幼稚園,28119929,28119929,28119209,28119209,,,NOT APPLICABLE,不適用
315435000112,Kindergartens,幼稚園,ST PETER'S CHURCH KINDERGARTEN(P.M.),北角聖彼得堂幼稚園(下午),BASEMENT 23 FORTRESS HILL ROAD NORTH POINT HONG KONG,香港北角炮台山道23號,114-11-44,114-11-44,22-17-17,22-17-17,838194,838194,816588,816588,CO-ED,男女,P.M.,下午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,25704963,25704963,25708298,25708298,http://stpeterk.hkskh.org/,http://stpeterk.hkskh.org/,PROTESTANTISM / CHRISTIANITY,基督教
594067000111,Kindergartens,幼稚園,HONG KONG PRESCHOOL (PICTORIAL)(A.M.),樂基幼兒學校(碧濤)(上午),PODIUM FLOOR PICTORIAL GARDEN PHASE II 23 ON KING STREET SHATIN NEW TERRITORIES,新界沙田安景街23號碧濤花園第二期平台,114-12-31,114-12-31,22-23-42,22-23-42,839543.6,839543.6,828427.7,828427.7,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,26356050,26356050,26356418,26356418,,,NOT APPLICABLE,不適用
324850000113,Kindergartens,幼稚園,HO YAN KG (SPONSORED BY SIK SIK YUEN)(WHOLE DAY),嗇色園主辦可仁幼稚園(全日),UNITS 21 - 40 G/F LEI TIM HOUSE APLEICHAU ESTATE HONG KONG,香港鴨?洲?利添樓地下21-40號室,114-9-4,114-9-4,22-14-41,22-14-41,833620,833620,811774.4,811774.4,CO-ED,男女,WHOLE DAY,全日,SOUTHERN,南區,PRIVATE,私立,KINDERGARTEN,幼稚園,25552191,25552191,25521815,25521815,,,"CONFUCIANISM,BUDDHISM & TAOISM",儒釋道三教
156779000111,Kindergartens,幼稚園,PLK NG TOR TAI KINDERGARTEN (A.M.),保良局吳多泰幼稚園(上午),G38 COMMERCIAL COMPLEX SUI WO COURT SHATIN NEW TERRITORIES,新界沙田穗禾苑商場38G,114-11-37,114-11-37,22-23-30,22-23-30,838000.8,838000.8,828059.5,828059.5,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,26972162,26972162,26024245,26024245,http://www.plknttkg.edu.hk,http://www.plknttkg.edu.hk,NOT APPLICABLE,不適用
604470000111,Kindergartens,幼稚園,ARISTLE INTERNATIONAL KINDERGARTEN (A.M.),雅士圖國際幼稚園 (上午),"SHOP 1, G/F. & SHOP 2, G/F. & 1/F., EMERALD 28, 22 & 26 TAI PO ROAD, KOWLOON",九龍大埔道22及26號翠峰28地下及1樓2號舖及地下1號舖,114-10-4,114-10-4,22-19-38,22-19-38,835318.3,835318.3,820918.6,820918.6,CO-ED,男女,A.M.,上午,SHAM SHUI PO,深水?區,PRIVATE,私立,KINDERGARTEN,幼稚園,2323 2982,2323 2982,,,,,,
598780000112,Kindergartens,幼稚園,GRACE GARDEN INTERNATIONAL KINDERGARTEN(P.M.),雅惠國際幼稚園(下午),SHOP F LG1 PHASE 3 OCEAN SHORES 88 O KING ROAD TSEUNG KWAN O NEW TERRITORIES,新界將軍澳澳景路88號維景灣畔3期低層地下1樓F號舖,114-15-8,114-15-8,22-18-12,22-18-12,844031.9,844031.9,818259,818259,CO-ED,男女,P.M.,下午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,35471338,35471338,,,,,,
216208000213,Kindergartens,幼稚園,DELIA ENGLISH PRIMARY SCHOOL & KG(WHOLE DAY),地利亞英文小學暨幼稚園(全日),"SHOP 138, STAGE VIII MEI FOO SUN CHUEN KOWLOON",九龍美孚新?第8期138號舖,114-8-31,114-8-31,22-20-6,22-20-6,832673.7,832673.7,821768.4,821768.4,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水?區,PRIVATE,私立,KINDERGARTEN,幼稚園,27422027,27422027,27441367,27441367,http://www.deliapri-kg.edu.hk,http://www.deliapri-kg.edu.hk,NOT APPLICABLE,不適用
133850000112,Kindergartens,幼稚園,YAU YAT CHUEN SCHOOL(P.M.),又一村學校(下午),2 MARIGOLD ROAD YAU YAT CHUEN KOWLOON & NEW BLOCK,九龍又一村壽菊路2號及新翼,114-10-22,114-10-22,22-19-40,22-19-40,835835,835835,820985,820985,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水?區,PRIVATE,私立,KINDERGARTEN,幼稚園,23812949,23812949,23805111,23805111,http://www.yycskg.edu.hk,http://www.yycskg.edu.hk,NOT APPLICABLE,不適用
319775000113,Kindergartens,幼稚園,KWUN TONG METHODIST KINDERGARTEN(WHOLE DAY),觀塘循道幼稚園(全日),2/F FLAT 2-071 LOTUS TOWER 3 KWUN TONG GARDEN ESTATE NGAU TAU KOK ROAD KOWLOON,觀塘牛頭角道花園大廈玉蓮台第3座2-071室,114-13-15,114-13-15,22-18-56,22-18-56,840798.9,840798.9,819630.7,819630.7,CO-ED,男女,WHOLE DAY,全日,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,23423062,23423062,27904910,27904910,http://www.ktmk.edu.hk,http://www.ktmk.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
230944000112,Kindergartens,幼稚園,INTERNATIONAL COLLEGE HONG KONG HONG LOK YUEN (KINDERGARTEN SECTION)(P.M.),INTERNATIONAL COLLEGE HONG KONG HONG LOK YUEN (KINDERGARTEN SECTION)(P.M.),"5 TWENTIETH STREET,HONG LOK YUEN TAI PO ,NEW TERRITORIES",新界大埔康樂園二十街5號,114-9-14,114-9-14,22-27-51,22-27-51,833900.7,833900.7,836069.8,836069.8,CO-ED,男女,P.M.,下午,TAI PO,大埔區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,NOT APPLICABLE,不適用
313637000112,Kindergartens,幼稚園,ST TERESA'S KINDERGARTEN(P.M.),聖德蘭幼稚園(下午),1 TUNG TAU WAN ROAD STANLEY HONG KONG,香港赤柱東頭灣道1號,114-12-50,114-12-50,22-13-6,22-13-6,840072.5,840072.5,808854.4,808854.4,CO-ED,男女,P.M.,下午,SOUTHERN,南區,PRIVATE,私立,KINDERGARTEN,幼稚園,28138567,28138567,28990272,28990272,,,CATHOLICISM,天主教
512273000212,Kindergartens,幼稚園,KAU YAN SCHOOL(P.M.),救恩學校(下午),ASSEMBLY HALL 1/F 97A HIGH STREET 2ND LOWER G/F TO 4/F 5/F & 6/F & PLAY AREA AT 1LG FLOOR 97B HIGH STREET SAI YING PUN HONG KONG.,香港西營盤高街97號A1字樓禮堂及高街97號B地下第二層至4字樓5字樓及6字樓及地下第一層遊戲場,114-8-28,114-8-28,22-17-7,22-17-7,832582.6,832582.6,816275.6,816275.6,CO-ED,男女,P.M.,下午,CENTRAL AND WESTERN,中西區,PRIVATE,私立,KINDERGARTEN,幼稚園,28030304,28030304,21170380,21170380,http://www.kauyan.edu.hk,http://www.kauyan.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
543489000111,Kindergartens,幼稚園,TIN SHUI WAI ALLIANCE KINDERGARTEN (A.M.),天水圍宣道幼稚園(上午),"G/F, WING B & C, HENG FU HOUSE BLOCK 3, TIN HENG ESTATE TIN SHUI WAI, YUEN LONG, N.T. (KINDERGARTEN) NEW TERRITORIES",新界元朗天水圍天恆?第三座恆富樓地下B及C翼幼稚園,113-59-57,113-59-57,22-28-14,22-28-14,817965.6,817965.6,836796.9,836796.9,CO-ED,男女,A.M.,上午,YUEN LONG,元朗區,PRIVATE,私立,KINDERGARTEN,幼稚園,24865226,24865226,24865230,24865230,http://www.ttkg.edu.hk,http://www.ttkg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
132870000111,Kindergartens,幼稚園,HEEP YUNN SCHOOL PRIVATE KINDERGARTEN (A.M.),協恩中學附屬幼稚園(上午),1 FARM ROAD KOWLOON CITY KOWLOON,九龍九龍城農圃道1號,114-11-9,114-11-9,22-19-18,22-19-18,837182.1,837182.1,820283.9,820283.9,GIRLS,女,A.M.,上午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,27146098,27146098,27146027,27146027,http://www.hykg.edu.hk,http://www.hykg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
559962000113,Kindergartens,幼稚園,CCC CHUEN YUEN KINDERGARTEN(WHOLE DAY),中華基督教會全完幼稚園(全日),"UNIT NO 4, PODIUM LEVEL 3 KWAI CHUNG SHOPPING CENTRE KWAI CHUNG ESTATE KWAI CHUNG NEW TERRITORIES",新界葵涌葵涌?葵涌商場三樓平台4號單位,114-7-37,114-7-37,22-22-3,22-22-3,831113.1,831113.1,825382.7,825382.7,CO-ED,男女,WHOLE DAY,全日,KWAI TSING,葵青區,PRIVATE,私立,KINDERGARTEN,幼稚園,24011899,24011899,22794100,22794100,http://cyk.ccc.edu.hk,http://cyk.ccc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
319511000112,Kindergartens,幼稚園,CCC SHUM OI CHURCH KINDERGARTEN(P.M.)   ,中華基督教會深愛堂幼稚園(下午),G/F 80 WOH CHAI STREET SHEK KIP MEI KOWLOON,九龍石硤尾窩仔街80號地下,114-10-5,114-10-5,22-19-56,22-19-56,835367.5,835367.5,821449.4,821449.4,CO-ED,男女,P.M.,下午,SHAM SHUI PO,深水?區,PRIVATE,私立,KINDERGARTEN,幼稚園,27770986,27770986,28908333,28908333,http://soc.hkcccc.org,http://soc.hkcccc.org,PROTESTANTISM / CHRISTIANITY,基督教
524328000111,Kindergartens,幼稚園,C&MA JOYFUL PEACE KINDERGARTEN (A.M.),基督教宣道會頌安幼稚園(上午),G/F KAM HUEN HOUSE KAM FUNG COURT MA ON SHAN SHATIN NEW TERRITORIES,新界沙田馬鞍山錦豐苑錦萱閣地下,114-13-29,114-13-29,22-25-19,22-25-19,841206.5,841206.5,831400,831400,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,26337300,26337300,26439100,26439100,http://www.joyfulk.edu.hk,http://www.joyfulk.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
588130000112,Kindergartens,幼稚園,GOOD HOPE PRI SCH CUM KG(P.M.),德望小學暨幼稚園(下午),381-383 JAT'S INCLINE KOWLOON,九龍扎山道381-383號,114-13-7,114-13-7,22-20-5,22-20-5,840577,840577,821731,821731,GIRLS,女,P.M.,下午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,23202269,23202269,23201848,23201848,,,CATHOLICISM,天主教
323977000112,Kindergartens,幼稚園,MEI TUNG ESTATE ON KEE KINDERGARTEN(P.M.),美東?安琪幼稚園(下午),G/F BLK 6 103-108 MEI TUNG ESTATE WONG TAI SIN KOWLOON,九龍黃大仙美東?103-108號第六座地下,114-11-23,114-11-23,22-19-59,22-19-59,837604.6,837604.6,821549.1,821549.1,CO-ED,男女,P.M.,下午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,23376738,23376738,23369790,23369790,http://www.onkee.edu.hk,http://www.onkee.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
158780000111,Kindergartens,幼稚園,PLK MRS VICWOOD KT CHONG KINDERGARTEN(A.M.),保良局莊?程夫人幼稚園(上午),G/F YIU MING HOUSE WAH MING ESTATE FANLING NEW TERRITORIES,新界粉嶺華明?耀明樓地下,114-8-30,114-8-30,22-28-59,22-28-59,832642.9,832642.9,838174.6,838174.6,CO-ED,男女,A.M.,上午,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,26750012,26750012,26760112,26760112,http://www.kids-club.net/edu/plkmrsvc,http://www.kids-club.net/edu/plkmrsvc,NOT APPLICABLE,不適用
324736000111,Kindergartens,幼稚園,TELFORD GARDENS KINDERGARTEN (A.M.),德福幼稚園(上午),N.K.I.L. 5744 TELFORD GARDENS NORTH WING OF LEVEL 2 & LEVELS 3 & 4 KOWLOON BAY KOWLOON,九龍觀塘九龍灣德福花園,114-12-44,114-12-44,22-19-28,22-19-28,839914.2,839914.2,820599.5,820599.5,CO-ED,男女,A.M.,上午,KWUN TONG,觀塘區,PRIVATE,私立,KINDERGARTEN,幼稚園,27575749,27575749,23052242,23052242,http://www.telfordeducation.com,http://www.telfordeducation.com,PROTESTANTISM / CHRISTIANITY,基督教
325554000112,Kindergartens,幼稚園,JORDAN PAK HOI KINDERGARTEN(P.M.),佐敦北海幼稚園(下午),"1/F & FLAT B, 2/F (EXCLUDING THE FLAT ROOF) 11-16 FERRY STREET YAUMATI KOWLOON",九龍油麻地渡船街11-16號1樓及2樓B座(不包括平台),114-10-3,114-10-3,22-18-25,22-18-25,835294.2,835294.2,818650.7,818650.7,CO-ED,男女,P.M.,下午,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,,,NOT APPLICABLE,不適用
575410000112,Kindergartens,幼稚園,MUNSANG COLLEGE KINDERGARTEN(P.M.),民生書院幼稚園(下午),G/F-1/F AT BLOCK A G/F-2/F AT BLOCK F 8 DUMBARTON ROAD KOWLOON,九龍東寶庭道8號A座地下至二樓及F座地下至三樓,114-11-10,114-11-10,22-19-55,22-19-55,837228.1,837228.1,821428.3,821428.3,CO-ED,男女,P.M.,下午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,36553500,36553500,36553504,36553504,,,PROTESTANTISM / CHRISTIANITY,基督教
569569000113,Kindergartens,幼稚園,HKEC ELITE KINDERGARTEN(WHOLE DAY),香港宣教會優質幼兒學校(全日),"SHOP NO KG01, YAN SHING COURT FANLING NEW TERRITORIES",新界粉嶺欣盛苑商場KG01號舖,114-8-22,114-8-22,22-29-12,22-29-12,832429.9,832429.9,838552.1,838552.1,CO-ED,男女,WHOLE DAY,全日,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,26764242,26764242,26764241,26764241,http://www.elite-kg.org,http://www.elite-kg.org,NOT APPLICABLE,不適用
587630000112,Kindergartens,幼稚園,MORNINGSTAR KINDERGARTEN (P.M.),MORNINGSTAR KINDERGARTEN (P.M.),BLOCK H2 G/F CHI FU FA YUEN POKFULAM HONG KONG,香港薄扶林置富花園地下H2座,114-8-21,114-8-21,22-15-20,22-15-20,832392.1,832392.1,812968.7,812968.7,CO-ED,男女,P.M.,下午,SOUTHERN,南區,PRIVATE,私立,KINDERGARTEN,幼稚園,97365241,97365241,,,,,NOT APPLICABLE,不適用
558346000312,Kindergartens,幼稚園,LITTLE BUDS KINDERGARTEN (P.M.),LITTLE BUDS KINDERGARTEN (P.M.),UNIT E ON G/F UNIT E ON M/F & UNIT E ON 1/F GOLDEN CLOUD COURT 1-4 FERRY STREET KOWLOON,九龍渡船街1-4號金霞閣地下E室 閣樓E室及一樓E室,114-10-2,114-10-2,22-18-23,22-18-23,835282.1,835282.1,818593.9,818593.9,CO-ED,男女,P.M.,下午,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN,幼稚園,3586 2830,3586 2830,3586 2831,3586 2831,,,,
324795000113,Kindergartens,幼稚園,CCC KEI CHUN KINDERGARTEN(WHOLE DAY),中華基督教會基真幼稚園(全日),114-127 LAI LO HOUSE LAI KOK EST SHAM SHUI PO KOWLOON,九龍麗閣?麗蘿樓114-127號,114-9-25,114-9-25,22-19-54,22-19-54,834222.3,834222.3,821410.7,821410.7,CO-ED,男女,WHOLE DAY,全日,SHAM SHUI PO,深水?區,PRIVATE,私立,KINDERGARTEN,幼稚園,,,,,http://kck.ccc.edu.hk,http://kck.ccc.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
548723000111,Kindergartens,幼稚園,PLK LAU CHAN SIU PO KINDERGARTEN (A.M.),保良局劉陳小寶幼稚園(上午),"PODIUM LEVEL, FU YUN HOUSE (BLOCK 16) FU CHEONG ESTATE CHEUNG SHA WAN KOWLOON",九龍長沙灣富昌?富潤樓(第十六座)平台,114-9-19,114-9-19,22-19-38,22-19-38,834031.3,834031.3,820920.4,820920.4,CO-ED,男女,A.M.,上午,SHAM SHUI PO,深水?區,PRIVATE,私立,KINDERGARTEN,幼稚園,22674531,22674531,22674532,22674532,http://www.kids-club.net/edu/lcspkg,http://www.kids-club.net/edu/lcspkg,NOT APPLICABLE,不適用
539163000113,Kindergartens,幼稚園,YAN CHAI HOSPITAL YIM TSUI YUK SHAN KG(WHOLE DAY),仁濟醫院嚴徐玉珊幼稚園(全日),RM 201 2/F PO TIN SHOPPING CENTRE PO TIN INTERIM HOUSING TUEN MUN NEW TERRITORIES,新界屯門鳴琴路寶田?寶田商場2樓201室,113-57-60,113-57-60,22-24-33,22-24-33,814624,814624,830012.9,830012.9,CO-ED,男女,WHOLE DAY,全日,TUEN MUN,屯門區,PRIVATE,私立,KINDERGARTEN,幼稚園,24668966,24668966,24662277,24662277,http://www.ytyskg.edu.hk,http://www.ytyskg.edu.hk,NOT APPLICABLE,不適用
526100000113,Kindergartens,幼稚園,STAFFORD ENGLISH KINDERGARTEN(WHOLE DAY),施德福英文幼稚園(全日),G/F 14 STAFFORD ROAD KOWLOON TONG KOWLOON (EXCLUDING G/F (PORTION) OUTDOOR PLAY AREA OF STANSFIELD KINDERGARTEN),九龍九龍塘施他佛道14號地下(STANSFIELD KINDERGARTEN地下(部份)?外遊戲場地除外),114-10-42,114-10-42,22-19-56,22-19-56,836407.7,836407.7,821474.6,821474.6,CO-ED,男女,WHOLE DAY,全日,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,23372388,23372388,23378083,23378083,http://www.stafford.edu.hk,http://www.stafford.edu.hk,NOT APPLICABLE,不適用
597538000111,Kindergartens,幼稚園,SAINT BRIGIT INTERNATIONAL KINDERGARTEN(A.M.),聖姬莉國際幼稚園(上午),UNIT A ON G/F UNIT A & B ON 1/F OXFORD HEIGHTS 12 FUK LO TSUN ROAD KOWLOON CITY KOWLOON,九龍九龍城福佬村道12號博林軒1樓A及B舖 地下A舖,114-11-16,114-11-16,22-19-41,22-19-41,837381.6,837381.6,821012.5,821012.5,CO-ED,男女,A.M.,上午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,23375255,23375255,,,,,NOT APPLICABLE,不適用
532355000111,Kindergartens,幼稚園,BUSY BEES KINDERGARTEN (A.M.),小蜜蜂幼稚園(上午),"TOWER 18, G/F H.K. UNIVERSITY OF SCIENCE & TECHNOLOGY CLEAR WATER BAY KOWLOON",九龍清水灣香港科技大學18座地下,114-16-4,114-16-4,22-20-1,22-20-1,845627.5,845627.5,821609.9,821609.9,CO-ED,男女,A.M.,上午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,23582142,23582142,,,,,NOT APPLICABLE,不適用
158208000112,Kindergartens,幼稚園,SHEUNG SHUI WAI CHOW KG (BRANCH)(P.M.),上水惠州幼稚園(分校)(下午),G/F TIN CHEUNG HOUSE TIN PING ESTATE SHEUNG SHUI NEW TERRITORIES,新界上水天平?天祥樓地下,114-7-54,114-7-54,22-30-14,22-30-14,831622.1,831622.1,840486.7,840486.7,CO-ED,男女,P.M.,下午,NORTH,北區,PRIVATE,私立,KINDERGARTEN,幼稚園,26712968,26712968,26712981,26712981,http://www.sswckge.edu.hk,http://www.sswckge.edu.hk,NOT APPLICABLE,不適用
216070000111,Kindergartens,幼稚園,SEMPLE KINDERGARTEN (A.M.),深培中英文幼稚園(上午),10 WILLOW STREET TAI KOK TSUI KOWLOON,九龍大角咀柳樹街10號,114-9-49,114-9-49,22-19-29,22-19-29,834914.9,834914.9,820620.8,820620.8,CO-ED,男女,A.M.,上午,YAU TSIM MONG,油尖旺區,PRIVATE,私立,KINDERGARTEN,幼稚園,27894211,27894211,23919149,23919149,http://www.semplekg.edu.hk,http://www.semplekg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
324957000211,Kindergartens,幼稚園,STEWARDS POOI YAN KINDERGARTEN (A.M.),香港神託會培恩幼稚園(上午),"G/F, CHOI WING HOUSE CHOI MING COURT TSEUNG KWAN O NEW TERRITORIES",新界將軍澳彩明苑彩榮閣地下,114-15-12,114-15-12,22-18-25,22-18-25,844144.7,844144.7,818655,818655,CO-ED,男女,A.M.,上午,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,31294860,31294860,31294861,31294861,http://spykg.edu.hk,http://spykg.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
157864000111,Kindergartens,幼稚園,LOK SIN TONG STEPHEN LEUNG KINDERGARTEN (A.M.),樂善堂梁泳釗幼稚園(上午),G/F FAI SHING HOUSE MAY SHING COURT SHATIN NEW TERRITORIES,新界沙田美城苑暉誠閣地下,114-10-32,114-10-32,22-22-47,22-22-47,836130.6,836130.6,826735.3,826735.3,CO-ED,男女,A.M.,上午,SHA TIN,沙田區,PRIVATE,私立,KINDERGARTEN,幼稚園,26970877,26970877,26024743,26024743,,,NOT APPLICABLE,不適用
579149000112,Kindergartens,幼稚園,ESF INTERNATIONAL KINDERGARTEN (HILLSIDE) (P.M.),英基國際幼稚園(曉新)(下午),43B STUBBS ROAD HONG KONG (EXCLUDING 3/F),香港司徒拔道43B號(三樓除外),114-10-48,114-10-48,22-15-57,22-15-57,836588,836588,814127.1,814127.1,CO-ED,男女,P.M.,下午,WAN CHAI,灣仔區,PRIVATE,私立,KINDERGARTEN,幼稚園,25400066,25400066,25170923,25170923,,,NOT APPLICABLE,不適用
586625000112,Kindergartens,幼稚園,ST. CATHERINE'S KINDERGARTEN (HARBOUR PLACE) (P.M.),ST. CATHERINE'S KINDERGARTEN (HARBOUR PLACE) (P.M.),KINDERGARTEN FIRST FLOOR HARBOUR PLACE 8 OI KING STREET HUNG HOM KOWLOON,九龍紅磡愛景街8號海濱南岸一樓幼稚園,114-11-9,114-11-9,22-18-13,22-18-13,837193.5,837193.5,818289.5,818289.5,CO-ED,男女,P.M.,下午,KOWLOON CITY,九龍城區,PRIVATE,私立,KINDERGARTEN,幼稚園,26706600,26706600,26706699,26706699,,,,
216259000112,Kindergartens,幼稚園,SHUN SANG ANGLO-CHINESE KINDERGARTEN(P.M.),信生中英文幼稚園(下午),G/F WINGS B & C ON YAN HOUSE TSE ON COURT TSE WAN SHAN KOWLOON.,九龍慈雲山慈安苑安欣閣地下B＆C翼,114-12-6,114-12-6,22-20-53,22-20-53,838835.5,838835.5,823228.5,823228.5,CO-ED,男女,P.M.,下午,WONG TAI SIN,黃大仙區,PRIVATE,私立,KINDERGARTEN,幼稚園,23231074,23231074,23232621,23232621,http://www.ssack.edu.hk,http://www.ssack.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
542830000113,Kindergartens,幼稚園,KWUN TONG BAPTIST CHURCH CHOI MING KG(WHOLE DAY),觀塘浸信會彩明幼稚園(全日),"G/F, CHOI YIU HOUSE CHOI MING COURT TSEUNG KWAN O NEW TERRITORIES",新界將軍澳彩明苑彩耀閣地下,114-15-14,114-15-14,22-18-25,22-18-25,844195.6,844195.6,818672.6,818672.6,CO-ED,男女,WHOLE DAY,全日,SAI KUNG,西貢區,PRIVATE,私立,KINDERGARTEN,幼稚園,23457744,23457744,31439016,31439016,http://www.choiming.edu.hk,http://www.choiming.edu.hk,PROTESTANTISM / CHRISTIANITY,基督教
325767000111,Kindergartens,幼稚園,TWGH FONG SHU FOOK TONG KINDERGARTEN (A.M.),東華三院方樹福堂幼稚園(上午),"G/F BLOCK A (SIU HEI HOUSE) SIU SAI WAN ESTATE, PHASE I CHAI WAN HONG KONG",香港柴灣小西灣?第一期A座(瑞喜樓)地下,114-14-56,114-14-56,22-15-39,22-15-39,843693,843693,813562.2,813562.2,CO-ED,男女,A.M.,上午,EASTERN,東區,PRIVATE,私立,KINDERGARTEN,幼稚園,"28896119, 28896061","28896119, 28896061",28982861,28982861,http://www.twghfsftkg.edu.hk,http://www.twghfsftkg.edu.hk,NOT APPLICABLE,不適用
